ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	Pop MutWann	Pop MutWer	
21600	Aldrovanda vesiculosa L.	in Bearbeitung	2004	in Umsetzung	c4bc9f7c-11be-11e1-9fe9-003048cd3590	11	Zürich, Seeholzriet / Unterer Katzensee	angesiedelt, nach Beginn Aktionsplan	2011	679920	253796	2012-11-09 08:24:55	flöss	
21600	Aldrovanda vesiculosa L.	in Bearbeitung	2004	in Umsetzung	a212faa6-2a41-11e2-a78a-003048cd3590	12	Zürich, Allmend Büsisee	angesiedelt, nach Beginn Aktionsplan	2012	680564	253971	2012-11-09 08:52:24	flöss	
21600	Aldrovanda vesiculosa L.	in Bearbeitung	2004	in Umsetzung	74857BDA-AB08-44F5-B5B5-D189F45F5557	101	Hard, Fussach (A), Oberer Lochsee	autochthon	1950	769000	262000	2010-03-27 00:00:00	KarinMarti	
21600	Aldrovanda vesiculosa L.	in Bearbeitung	2004	in Umsetzung	CA859CBB-0B5D-4632-B59A-D3581AF56303	102	Bodolz (D), Enzisweiler	autochthon	1950	766900	270850	2010-03-27 00:00:00	KarinMarti	
21600	Aldrovanda vesiculosa L.	in Bearbeitung	2004	in Umsetzung	B1454958-C1F1-4C2A-82ED-BE4B606D7D7F	103	Meersburg (D), Siechenweiher	angesiedelt, vor Beginn Aktionsplan	1950	738400	284450	2010-03-27 00:00:00	KarinMarti	
21700	Alisma gramineum Lej.	kein AP			DD72E74E-DBC4-4F9F-8347-F823111B75B8	1	Weiach, Steinlochäcker/ Leberen	nur angesät	2004	675500	268750	2010-03-27 00:00:00	KarinMarti	
21700	Alisma gramineum Lej.	kein AP			A52333E2-134F-4360-9CBD-5AFB1C0D6109	2	Weiach,Schlammabsetzungsbecken West	angesiedelt, vor Beginn Aktionsplan	2008	675824	269068	2011-10-24 13:28:46	salzmann	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	FB546764-E55C-497C-88DD-3A5E0093A19B	1	Dietikon, Limmataltläufe	autochthon	1500	672740	252350	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	67A3C641-AD4F-4E35-873E-3B645DC15B55	2	Hombrechtikon, Horn bei Feldbach	autochthon	1500	702520	232855	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	44936E8F-A323-4833-9FCD-995A5B67C309	3	Wädenswil, Halbinsel Au	autochthon	1500	691890	233500	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	843B11B9-EB4A-4AF6-B579-B2A648577832	4	Wettswil, Oelerdedeponie	erloschen, nach Beginn Aktionsplan angesiedelt	2004	677510	243900	2011-02-22 16:50:35	topos	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	4740A126-39C4-4B5A-BB43-70407BA56987	5	Oberglatt, Glattholz/ehem. Baumschule	angesiedelt, vor Beginn Aktionsplan	1994	682500	257950	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	6F469793-C88E-47A6-A840-00957DCCD3B4	6	Oberglatt/Rümlang, Langensegen,Ifang	angesiedelt, vor Beginn Aktionsplan	1997	683050	257700	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	C820294C-5FA1-4039-AA7E-E59A53CCEA77	7	Glattfelden, Zweidler Hard	angesiedelt, nach Beginn Aktionsplan	2002	678035	268903	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	9F4C3E07-9C38-4126-B2C7-1FFBB17C1B1B	8	Regensdorf, Brunnenwies	angesiedelt, nach Beginn Aktionsplan	2003	676253	255116	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	FC6F0517-EEF7-4E1E-9D0D-2F1F5A5B1707	9	Stäfa, Areal Jecklin	angesiedelt, nach Beginn Aktionsplan	2002	701070	232426	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	C2129F46-0329-4B74-9F5F-9C6DF7B65E58	10	Mönchaltorf, Silberweide	angesiedelt, nach Beginn Aktionsplan	2005	695779	241995	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	85C17425-4346-4B65-BECB-D6145D552FE2	11	Mettmenstetten, Rembrig	angesiedelt, nach Beginn Aktionsplan	2007	676150	234800	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	176B6F82-985E-429E-9BB4-C86667156677	12	Winkel, Grosswies	angesiedelt, nach Beginn Aktionsplan	2007	683270	259880	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	94718B48-C5B0-4BAA-99B1-3AC6AE78A87A	13	Geroldswil, Auen	angesiedelt, nach Beginn Aktionsplan	2005	673030	252290	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	B169388D-43EC-4DFA-B40C-012FB754FBC9	14	Wettswil, Filderen	angesiedelt, nach Beginn Aktionsplan	2007	677278	243997	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	C5154A11-E8F0-49AD-ACCF-DD1E27E3222F	15	Weiach, Schlammabsetzbecken West	nur angesät	2008	675859	269034	2012-08-24 11:09:18	topos	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	F57BE633-0E60-456F-AF5C-47AA2341C014	16	Uster, Loren	neu entdeckt, angesiedelt	2009	695820	246250	2010-10-05 16:12:13	topos	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	0BB9B649-3352-445F-9F75-4DD25D6BE0F0	17	Uster, Riedikerriet	angesiedelt, vor Beginn Aktionsplan	2000	695779	242295	2010-03-27 00:00:00	KarinMarti	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	381E966C-3B8C-4792-BA7D-AE271D1FC426	18	Oberglatt, Giessen	angesiedelt, nach Beginn Aktionsplan	2010			2010-12-06 16:09:44	Regula Dickenmann	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	7DB0865B-26F8-4C20-846F-F487C9FDF2B4	19	Wasterkingen, ZdW	angesiedelt, nach Beginn Aktionsplan	2010	678519	271338	2012-08-09 08:29:04	salzmann	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	F9868CE7-4C0D-48D0-87E2-73F96CA589CC	20	Maur, Badi Egg	angesiedelt, nach Beginn Aktionsplan	2010	695215	241685	2011-08-10 15:01:04	Regula Dickenmann	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	EE939697-D9F5-4D02-9060-EE5B8411CDC2	21	Oberglatt, Peterli	angesiedelt, nach Beginn Aktionsplan	2010	682433	258041	2011-02-20 14:37:06	Regula Dickenmann	
22200	Allium angulosum L.	erstellt	2002	in Umsetzung	94be4864-c19d-11e0-bd98-003048cd3590	22	Flaach, Farhau	angesiedelt, nach Beginn Aktionsplan	2011	687106	271672	2011-08-08 11:12:45	Regula Dickenmann	
22400	Allium carinatum L. s.str.	kein Eintrag			CEEC1D9F-09C6-484B-8AB0-49294CC42DD6	1	Dielsdorf, Lägernsteinbruch	nur angesät	2005	676000	259800	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			B081E63A-E888-4800-BFBE-A1EA6075790C	2	Eglisau, Chuehalden	nur angesät	2004			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			C5D858BC-FD58-4F65-A95E-E07F922CDD58	3	Embrach, Bilg	nur angesät	2003	687373	263421	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			4DBF9F56-64F1-4F31-8144-A18CFE3CE832	4	Glattfelden, Huser	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			FBADDC25-D5D7-4590-94E0-7DB260843A98	5	Glattfelden, Nadelbändli	nur angesät	2003	681670	267675	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			4907159A-F420-4E5D-8CDC-1D0DC10F7DA1	6	Glattfelden, Schwendlirain	nur angesät	2005	679155	268885	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			71FE1C44-752B-41D5-AD9D-061DF57111E2	7	Glattfelden, Zweidler Hard	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			68B8D4BB-0CD0-4218-B03A-ED939592C0E3	8	Hüntwangen, Loch Nord	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			5AEC6E91-063B-4C59-98D7-71B2B4BA6905	9	Hüntwangen, Loch Süd	nur angesät	2004	680850	271650	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			C5AC2ED1-6536-4F1B-BE61-590BA62DE29A	10	Kloten, Bedensee-Wall	nur angesät	2002			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			E9A1E70A-9743-463E-A56D-BD39E05DF3C3	11	Kloten, Holberg	nur angesät	2003	685375	255925	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			C019AF88-4D4F-4492-A59F-3F96BCF2A106	12	Lufingen, Leigrueb	nur angesät	2005	686350	260590	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			195AE267-D1F9-4D00-9283-818603BA2405	13	Pfungen, Lehmgrube Bruni	angesiedelt, nach Beginn Aktionsplan	2003			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			93F76E9D-550E-4125-97AD-4C6128240FE9	14	Regensberg, Mandach	nur angesät	2005	675600	259625	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			5D30509F-96C0-4632-B648-0EF0F956157F	15	Regensberg / Steibmaur, Schmidhalden	nur angesät	2004			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			A79ECDA2-741A-4D77-9C18-51899BA694F1	16	Regensdorf, Brunnenwis	nur angesät	2003	676300	255100	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			469FBEB1-19D7-462A-920B-7FB9F31ED9C9	17	Urdorf, Panzersperre	nur angesät	2004	674200	247700	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			829D6007-D06F-4B5A-BF78-7DF8D704C9E8	18	Wasterkingen, KG Rain	nur angesät	2005			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			5EA6E7A2-3033-4F1B-B3E0-659F706EAA69	19	Weiach, KG Leberen	nur angesät	2002	675150	268700	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			9BB00ECF-CD22-4261-A5DD-CD1810CC2A6B	20	Weiach, KG Rüteren	nur angesät	2002	675175	268670	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			1BC1E929-4DC3-4498-B1D3-6B2DFAD9958E	21	Weiach, KG Rüteren Ost	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			2CC95847-F831-47AC-934C-410334950251	22	Weiach, Sandfläche WWW	nur angesät	2003	675400	268820	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			604BE0FA-6996-41CF-B987-C6126168FEC3	23	Weiach, Steinlochäcker/ Leberen	nur angesät	2005	675475	268800	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			21F1BF60-D69F-4008-928B-5FD4EA696099	25	Wettswil, Ölerdendeponie	nur angesät	2004			2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			2D2963F9-3370-4AF6-9131-52C1E1C825EC	26	Winkel, Hagenbuck	nur angesät	2003	684150	258825	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			850E7655-DB16-421A-9619-5820B1CB8B4A	27	Hüntwangen, Muren / Linde	nur angesät	2007	679858	271636	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			FE8A3F3A-363C-4010-8AAB-104E81C61979	28	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	2011-12-19 09:18:27	sartori	
22400	Allium carinatum L. s.str.	kein Eintrag			F695068C-877C-43DA-ADBF-3AD36345316B	29	Glattfelden, Eglisgrund	nur angesät	2008	681934	268373	2010-03-27 00:00:00	KarinMarti	
22400	Allium carinatum L. s.str.	kein Eintrag			08D6BE76-6D1A-428F-95D4-30397B8CCB48	30	Weiach, Schlammabsetzbecken West	nur angesät	2009	675929	268953	2011-10-31 13:50:04	topos	
22400	Allium carinatum L. s.str.	kein Eintrag			23F8EDB6-7C0F-4322-9C9D-14A4FA396FCD	31	Glattfelden, Berg-West	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			86719414-24EC-4BBA-9874-2536751DD571	1	Steinmaur, Steinbruch	angesiedelt, vor Beginn Aktionsplan	2004	676000	259800	2012-11-12 08:10:06	luedi	
23200	Allium montanum F. W. Schmidt	kein Eintrag			8365E091-E3A2-48CA-B392-16FF4CE294EC	3	Wasterkingen, KG Rain	nur angesät	2005	677950	271750	2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			EBCC827F-9E0A-429D-BD93-910B97697364	4	Hüntwangen, Birerain	angesiedelt, vor Beginn Aktionsplan	2007	678895	271475	2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			9204C1E7-0C08-4B6E-BB71-B75628AAAFFF	5	Otelfingen, Steinbruch	angesiedelt, vor Beginn Aktionsplan	2008	671600	259340	2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			27B07D0B-6177-4087-BF5C-34CCB0F626CD	6	Boppelsen, Hangrüti	angesiedelt, vor Beginn Aktionsplan	2008	672780	259330	2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			7DF1F29C-B0FE-4406-BB8F-2140176C0D93	7	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678767	271440	2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			BC3F03AB-E869-4515-B172-000D656439D3	8	Regensberg, Mandach	nur angesät	2009	675694	259679	2010-03-27 00:00:00	KarinMarti	
23200	Allium montanum F. W. Schmidt	kein Eintrag			abfb2208-1f40-11e1-9fe9-003048cd3590	9	Hüntwangen, Eichlihau	angesiedelt, vor Beginn Aktionsplan	2011	679035	271480	2011-12-05 13:57:22	sartori	
23600	Allium oleraceum L.	kein Eintrag			E6B74DA3-F393-4850-B5D0-EF6F73973C60	1	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	2010-03-27 00:00:00	KarinMarti	
23600	Allium oleraceum L.	kein Eintrag			DBCDC6E7-3847-4338-9B2B-BA7492634EA0	2	Eglisau, Gentner	nur angesät	1995	681000	271400	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			D052CF70-A6C3-4503-980D-963E69608A83	1	Eglisau, Chüehalden	nur angesät	2004			2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			C0D75DEB-3C7F-4CF4-9A1D-513EB785038E	2	Hüntwangen, Loch Nord			680890	271925	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			1BADE5E8-A6A7-4341-8560-9B945373DED0	3	Hüntwangen, Loch Süd	nur angesät	2004	680850	271650	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			3FAD7ED3-2A5F-476B-B353-0759A6EBA730	4	Weiach, Steinlochäcker	nur angesät	2005	675385	268760	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			B068D45B-E109-4CDB-85B5-25FF71C61645	5	Weiach, Steinlochäcker/ Leberen	nur angesät	2004	675500	268750	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			5CF5BC54-494F-464C-A5D0-EB65221D9F7E	6	Freienstein-Teufen, Chalberweid	angesiedelt, vor Beginn Aktionsplan	2006	685820	266422	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			B48A7209-5617-43FD-BF29-542E5F6B52FB	7	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2007	678707	271431	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			FB5C4E98-8BAB-4963-8F8D-FA0FE5E74EE6	8	Hüntwangen, Eichlihau	nur angesät	2008	679016	271496	2010-03-27 00:00:00	KarinMarti	
24000	Allium rotundum L.	kein Eintrag			26BECFFA-ACF6-4E89-BCCB-686940D29582	9	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	2010	675811	269026	2010-12-16 14:25:48	topos	
24000	Allium rotundum L.	kein Eintrag			ce536124-1f3d-11e1-9fe9-003048cd3590	10	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2011	678890	271480	2011-12-05 13:48:30	sartori	
24300	Allium scorodoprasum L.	kein AP			2AF1EF18-2852-4219-A00F-9704E2CA97D4	1	Embrach, Bilg	nur angesät	2003	687373	263421	2010-03-27 00:00:00	KarinMarti	
24300	Allium scorodoprasum L.	kein AP			85CF1FB8-B7CA-447A-B575-9C00C8C3674D	2	Eglisau, Stampfi	nur angesät	2008	680578	270432	2010-03-27 00:00:00	KarinMarti	
24300	Allium scorodoprasum L.	kein AP			4CCEA7FA-7E0E-4BAA-954C-A0E459A972F6	3	Weiach, Schlammabsatzbecken West	nur angesät	2009	675862	268968	2011-10-31 13:56:48	topos	
24300	Allium scorodoprasum L.	kein AP			a2f16c8c-1f52-11e1-9fe9-003048cd3590	4	Hüntwangen, SBB-Böschung	nur angesät	2011	681104	271160	2011-12-05 16:05:58	sartori	
24700	Allium suaveolens Jacq.	kein Eintrag			54BC8231-9957-4AAD-8837-9557F9AE83E5	1	Weiach, KG Rüteren	nur angesät	2005	675750	268850	2010-03-27 00:00:00	KarinMarti	
24700	Allium suaveolens Jacq.	kein Eintrag			F74A39B4-2D74-42FF-AF97-599938CD001E	2	Weiach, Sandfläche West			675570	268800	2010-03-27 00:00:00	KarinMarti	
24700	Allium suaveolens Jacq.	kein Eintrag			A1D5E611-5598-4F66-A513-819110F155B3	3	Weiach, Steinlochäcker/Leberen			675410	268726	2010-03-27 00:00:00	KarinMarti	
24700	Allium suaveolens Jacq.	kein Eintrag			ECC90A18-E86B-4DF5-85CD-A9BC146F4B5D	4	Weiach, Schlammabsetzungsbecken West	angesiedelt, vor Beginn Aktionsplan	2008			2011-10-24 10:34:18	salzmann	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			179EFB22-D027-4D7F-A45B-93B7E1940430	1	Eglisau, Chuehalden	nur angesät	2005	682230	270730	2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			ADCA5555-A739-4750-8EE7-8BF7A0D9A94B	2	Glattfelden, Autobahnböschung	nur angesät	2002	678950	268920	2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			E15C2C2A-09B0-474D-8B80-81ADB0BB8088	3	Glattfelden, Autobahnböschung Nord					2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			B122061C-1815-4D24-858C-D2748B160C44	4	Hüntwangen, Loch Nord			680890	271925	2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			6BDBC2A9-DBB6-44D2-BB6F-C5D7F6F7B9E1	5	Weiach, Steinlochäcker/Leberen			675430	268870	2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			85897FDA-F584-4D43-88A8-8E4018CFEA58	6	Hüntwangen, Birerain	angesiedelt, vor Beginn Aktionsplan	2007	678900	271476	2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			72B1D0F1-9E14-4CFD-93C2-3D7DD20E37C0	7	Wasterkingen, Zwischen den Wegen	nur angesät	2008	678476	271365	2010-03-27 00:00:00	KarinMarti	
26800	Alyssum alyssoides (L.) L.	kein Eintrag			A6820F14-652B-4678-8569-252C18B5E870	8	Hüntwangen, Eichlihau	nur angesät	2009	679050	271477	2010-03-27 00:00:00	KarinMarti	
27000	Alyssum calycinum L.	kein Eintrag			61E35461-A3BD-4833-8B5F-7BED7B3CEC9B	1	Eglisau, Chuehalden	nur angesät	2004	682230	270730	2010-03-27 00:00:00	KarinMarti	
27000	Alyssum calycinum L.	kein Eintrag			5120BBE5-28F8-4CA3-93E1-189B18251C2A	2	Glattfelden, Huser	nur angesät	2004	680675	268225	2010-03-27 00:00:00	KarinMarti	
27000	Alyssum calycinum L.	kein Eintrag			7EC091CC-A556-4F15-BDA6-DB91CBFE3CB2	3	Glattfelden, Schwendlirain	nur angesät	2005	679155	268885	2010-03-27 00:00:00	KarinMarti	
27000	Alyssum calycinum L.	kein Eintrag			D3BCC1C1-7240-4D00-9A68-75F88FD4238C	4	Hüntwangen, Loch Süd	nur angesät	2004	680850	271650	2010-03-27 00:00:00	KarinMarti	
27000	Alyssum calycinum L.	kein Eintrag			A65564E7-1806-41B7-8121-3F01FFD62D48	5	Wasterkingen, KG Rain	nur angesät	2005	677950	271750	2010-03-27 00:00:00	KarinMarti	
27000	Alyssum calycinum L.	kein Eintrag			26AD2D8D-045F-4E45-8844-ED4056DBBF8A	6	Weiach, Steinlochäcker/ Leberen	nur angesät	2004	675475	268800	2010-03-27 00:00:00	KarinMarti	
27200	Alyssum montanum L.	kein Eintrag			5B85D0D4-1B67-4DEE-8E18-F501FAE9BCD4	1	Hüntwangen, Eichlihau	nur angesät	2009	679050	271477	2010-03-27 00:00:00	KarinMarti	
27200	Alyssum montanum L.	kein Eintrag			927336F3-EDEC-4759-A6A5-6000C642D1DE	2	Regensberg, Mandach	angesiedelt, vor Beginn Aktionsplan	2010	675659	259625	2010-12-14 09:32:05	topos	
27200	Alyssum montanum L.	kein Eintrag			2508b128-24a6-11e1-9fe9-003048cd3590	3	Hüntwangen, Birrerain	nur angesät	2011	678890	271480	2011-12-12 10:46:20	sartori	
27200	Alyssum montanum L.	kein Eintrag			f52fd322-92ba-11e1-9fe9-003048cd3590	4	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	2011	675737	269083	2012-04-30 13:52:27	topos	
29600	Anacamptis pyramidalis (L.) Rich.	kein Eintrag			9b2057f0-a0ba-11e0-95ab-003048cd3590	1	Eglisau, Stampfi	nur angesät	2003			2011-06-27 14:40:27	topos	
29600	Anacamptis pyramidalis (L.) Rich.	kein Eintrag			62e3d194-a166-11e0-95ab-003048cd3590	2	Weiach, KG Rüteren	nur angesät	2003			2011-06-28 11:09:53	topos	
29600	Anacamptis pyramidalis (L.) Rich.	kein Eintrag			8735f740-f65a-11e0-bd98-003048cd3590	3	Wasterkingen. ZdW	nur angesät	2010			2011-10-14 13:49:09	topos	
29600	Anacamptis pyramidalis (L.) Rich.	kein Eintrag			4bbeedb2-a671-11e1-9fe9-003048cd3590	4	Eglisau, Förlibuck	nur angesät	2003	682525	269900	2012-05-25 15:55:33	topos	
29600	Anacamptis pyramidalis (L.) Rich.	kein Eintrag			3389ad02-219d-11e2-a78a-003048cd3590	5	Kloten, Eigenthal (Pantli)	neu entdeckt, autochthon		689519	257445	2012-10-29 08:57:31	luedi	
29900	Anagallis foemina Mill.	kein AP			C084E6AE-BC6D-4CFF-9039-4CDFD94CE3C9	1	Eglisau, Förlibuck	nur angesät	1997	682900	269800	2010-03-27 00:00:00	KarinMarti	
29900	Anagallis foemina Mill.	kein AP			CD06857A-837A-4AF3-B8FA-84F4E50911E0	2	Hüntwangen, Gentner	angesiedelt, vor Beginn Aktionsplan	1995	681000	271400	2010-03-27 00:00:00	KarinMarti	
29900	Anagallis foemina Mill.	kein AP			5DBF7A2B-017F-4033-B18C-B4F4DFE05E2A	3	Hüntwangen, Loch Nord	nur angesät	1997	680900	271400	2010-03-27 00:00:00	KarinMarti	
30000	Anagallis minima (L.) E. H. L. Krause	erstellt	2002	in Umsetzung	A036B46C-33BB-4923-9D6D-A6CF77E801B2	1	Pfäffikon, Auslikerried	autochthon	1997	702520	244685	2010-03-27 00:00:00	KarinMarti	
30000	Anagallis minima (L.) E. H. L. Krause	erstellt	2002	in Umsetzung	384EF658-1722-4B4D-91ED-C3D5E9F54C6E	2	Wetzikon, Robenhuserriet	nur angesät		702259	243735	2010-03-27 00:00:00	KarinMarti	
30000	Anagallis minima (L.) E. H. L. Krause	erstellt	2002	in Umsetzung	879CB2FF-D1A2-48C9-9CD7-DC00D10AEFE2	3	Neerach, Neeracherriet	angesiedelt, nach Beginn Aktionsplan	2002	678605	262169	2010-03-27 00:00:00	KarinMarti	
30000	Anagallis minima (L.) E. H. L. Krause	erstellt	2002	in Umsetzung	71D93B6E-9CDD-4BA1-BE11-786C25C0378A	4	Weiach, Steinlochäcker/ Leberen	nur angesät	2004	675390	268870	2010-03-27 00:00:00	KarinMarti	
30000	Anagallis minima (L.) E. H. L. Krause	erstellt	2002	in Umsetzung	3C749D19-E3D7-481F-B6B4-89787E1B1E25	5	Winkel, Grabenwis	nur angesät	2010			2011-01-02 10:07:07	Regula Dickenmann	
31000	Andromeda polifolia L.	kein Eintrag			0D9CE7A9-B9F4-47F4-8C75-1020A2501B0A	1	Birmensdorf (ZH), Gloggenmaas	angesiedelt, vor Beginn Aktionsplan	2006	675624	246028	2010-03-27 00:00:00	KarinMarti	
33800	Anemone sylvestris L.	kein Eintrag			A6CFFA35-6195-4036-91A3-18C85FEE8DC5	1	Eglisau, Chüehalden	angesiedelt, vor Beginn Aktionsplan	2004	682180	270740	2010-03-27 00:00:00	KarinMarti	
33800	Anemone sylvestris L.	kein Eintrag			F175B99B-7FAB-40C9-B713-BA96B1351AA3	2	Hüntwangen, Loch Nord	angesiedelt, vor Beginn Aktionsplan	2005			2010-03-27 00:00:00	KarinMarti	
33800	Anemone sylvestris L.	kein Eintrag			100EAF30-69C5-4982-9142-4EAF3F8F9A3D	3	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	2010-03-27 00:00:00	KarinMarti	
